path,label,source,dataset,domain,generator,split_hint,sample_weight,is_hard_negative,added_iter
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03047690_21867.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03063689_5020.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03065424_16754.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03075370_9745.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03085013_15125.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03089624_12403.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03089624_45786.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03095699_18029.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03095699_28130.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03100240_357.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03110669_15191.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03110669_72819.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03110669_85157.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03124043_3906.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03124170_12528.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03125729_14188.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03125729_5564.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03126707_22527.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03126707_4512.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03127747_4361.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03127747_7303.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03127925_25262.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03133878_3081.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03141823_10535.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03141823_1770.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03160309_51994.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03180011_8742.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03187595_25845.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03187595_7081.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03188531_6038.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03197337_1955.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03201208_15169.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03207941_17768.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03208938_12742.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03208938_28036.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03216828_34701.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03216828_46783.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03240683_13950.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03240683_3702.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03249569_45468.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03250847_5315.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03259280_2740.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03271574_2512.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03271574_3659.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03271574_6342.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03271574_8067.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03272562_8859.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03290653_11853.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03291819_37778.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03291819_99978.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03314780_381.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03337140_101010.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03344393_2846.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03344393_9712.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03347037_15790.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03347037_25969.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03347037_3817.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03372029_40520.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03384352_5.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03388043_19781.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03388183_6396.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03388549_85.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03393912_2115.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03393912_6535.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03393912_7600.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03393912_8634.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03394916_43734.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03400231_580.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03404251_20052.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03417042_22513.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03424325_2364.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03425413_10792.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03425413_12763.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03443371_1343.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03443371_24601.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03444034_3290.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03445777_1169.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03447447_1025.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03447447_5072.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03447721_17474.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03452741_8677.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03457902_13855.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03457902_24189.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03457902_28333.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03461385_27438.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03467068_10648.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03467068_15187.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03476684_18869.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03476991_20794.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03478589_14665.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03478589_15774.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03481172_18010.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03481172_36626.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03483316_10148.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03483316_34787.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03485407_3187.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03485407_7723.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03492542_30353.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03494278_31854.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03496892_17234.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03496892_20731.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03529860_16799.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03530642_34902.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03530642_8427.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03532672_6832.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03535780_10221.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03535780_4149.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03535780_9963.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03584254_6108.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03584829_333.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03584829_5432.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03594945_12697.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03594945_4222.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03595614_17265.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03599486_33815.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03602883_15785.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03602883_364.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03617480_12465.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03617480_3259.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03623198_12833.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03627232_32237.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03633091_12464.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03642806_17462.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03642806_284.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03657121_1497.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03657121_15270.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03661043_13079.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03662601_10049.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03666591_15197.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03670208_24465.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03670208_8591.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03673027_11277.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03673027_14885.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03676483_23699.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03676483_44535.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03690938_11217.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03690938_18862.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03690938_22786.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03690938_8193.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03692522_16361.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03697007_11044.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03697007_14160.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03706229_588.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03706229_9177.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03710637_4912.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03717622_1414.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03717622_5037.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03717622_9814.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03720891_1563.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03720891_1832.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03721384_7498.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03724870_11444.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03733131_3801.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03733281_11093.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03733281_2717.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03733805_8757.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03742115_16887.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03742115_5911.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03743016_10817.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03743016_14358.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03743016_8372.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03761084_18131.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03763968_5985.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03764736_15722.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03764736_8841.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03769881_5795.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03770679_31445.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03770679_9885.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03773504_11451.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03775071_8279.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03775546_2566.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03775546_3161.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03776460_13758.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03785016_12802.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03785016_44231.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/real/n03785016_9083.JPEG,0,genimage_real,genimage,root,real,seen,1.0,0,base
